benchmark,result,holes,solve,check
baseline_probs_new_verit/baseline_probs_new/Abstract_Completeness.Abstract_Completeness[344_14078]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Falling_Factorial_Sum.Falling_Factorial_Sum_Combinatorics[182_6459]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Density_Compiler.PDF_Compiler[243_13877]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Locally-Nameless-Sigma.Sigma[1827_61507]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Finger-Trees.FingerTree[1475_52282]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Berlekamp_Zassenhaus.Sublist_Iteration[497_19526]/mirabelle/mirabelle.log,unsat,,89,6
baseline_probs_new_verit/baseline_probs_new/List_Update.List_Factoring[1564_67028]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Buildings.Algebra[1218_42369]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Pell.Pell[457_17198]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Localization_Ring.Localization[926_49714]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Berlekamp_Zassenhaus.Distinct_Degree_Factorization[204_9425]/mirabelle/mirabelle.log,unsat,,151,3
baseline_probs_new_verit/baseline_probs_new/Probabilistic_Noninterference.Resumption_Based[510_14911]/mirabelle/mirabelle.log,unsat,,127,32
baseline_probs_new_verit/baseline_probs_new/Transcendence_Series_Hancl_Rucki.Transcendence_Series[660_28569]/mirabelle/mirabelle.log,unsat,,66,1
baseline_probs_new_verit/baseline_probs_new/Triangle.Angles[193_6813]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/VeriComp.Simulation[130_4767]/mirabelle/mirabelle.log,unsat,,97,3
baseline_probs_new_verit/baseline_probs_new/Card_Number_Partitions.Additions_to_Main[64_2126]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Abstract-Hoare-Logics.Termi[53_1672]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Bounded_Deducibility_Security.BD_Security_Unwinding[35_973]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Prime_Harmonic_Series.Squarefree_Nat[202_7960]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Polynomial_Interpolation.Missing_Polynomial[276_9319]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/CoSMed.Post[530_24504]/mirabelle/mirabelle.log,unsat,,223,1
baseline_probs_new_verit/baseline_probs_new/Abstract_Completeness.Propositional_Logic[54_1876]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Menger.Graph[256_12008]/mirabelle/mirabelle.log,unsat,,2586,19
baseline_probs_new_verit/baseline_probs_new/MonoidalCategory.MonoidalCategory[2472_94143]/mirabelle/mirabelle.log,unsat,,713,2
baseline_probs_new_verit/baseline_probs_new/Abstract-Hoare-Logics.PLang[167_5084]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Cauchy.CauchysMeanTheorem[802_25826]/mirabelle/mirabelle.log,unsat,,110,1
baseline_probs_new_verit/baseline_probs_new/Cauchy.CauchysMeanTheorem[328_10190]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Generalized_Counting_Sort.Conservation[1478_57785]/mirabelle/mirabelle.log,unsat,,156,3139
baseline_probs_new_verit/baseline_probs_new/Comparison_Sort_Lower_Bound.Linorder_Relations[205_7507]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Probabilistic_Noninterference.Compositionality[2008_70914]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Abstract_Soundness.Infinite_Proof_Soundness[541_20561]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/IsaGeoCoq.Tarski_Neutral[2736_78430]/mirabelle/mirabelle.log,unsat,,381,17
baseline_probs_new_verit/baseline_probs_new/Noninterference_CSP.ClassicalNoninterference[531_21434]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/MonoidalCategory.FreeMonoidalCategory[1896_69788]/mirabelle/mirabelle.log,unsat,,232,34
baseline_probs_new_verit/baseline_probs_new/IsaGeoCoq.Tarski_Neutral[3131_91545]/mirabelle/mirabelle.log,unsat,,164,4
baseline_probs_new_verit/baseline_probs_new/VeriComp.Simulation[178_6134]/mirabelle/mirabelle.log,unsat,,6189,32
baseline_probs_new_verit/baseline_probs_new/CoSMed.Friend_Request_Value_Setup[715_35597]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Poincare_Disc.Poincare_Distance[402_14816]/mirabelle/mirabelle.log,unsat,,203,0
baseline_probs_new_verit/baseline_probs_new/Subset_Boolean_Algebras.Subset_Boolean_Algebras[94_2652]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Dominance_CHK.Dom_Kildall_Property[1453_67655]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Dominance_CHK.Cfg[811_27973]/mirabelle/mirabelle.log,unsat,,386,19
baseline_probs_new_verit/baseline_probs_new/Buildings.Coxeter[1245_47121]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/CoSMeDis.Friend_Network[61_2289]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/CryptHOL.Generative_Probabilistic_Value[5426_243044]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/CryptHOL.Generative_Probabilistic_Value[4263_186277]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/First_Welfare_Theorem.Utility_Functions[73_2018]/mirabelle/mirabelle.log,unsat,,141,2
baseline_probs_new_verit/baseline_probs_new/Public_Announcement_Logic.PAL[262_8263]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Abstract-Hoare-Logics.PTermi[83_1991]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Probabilistic_Noninterference.Language_Semantics[604_18981]/mirabelle/mirabelle.log,unsat,,208,15
baseline_probs_new_verit/baseline_probs_new/Multi_Party_Computation.ETP_RSA_OT[605_23763]/mirabelle/mirabelle.log,unsat,,274,12
baseline_probs_new_verit/baseline_probs_new/Prime_Harmonic_Series.Squarefree_Nat[168_6530]/mirabelle/mirabelle.log,unsat,,183,272
baseline_probs_new_verit/baseline_probs_new/Category3.Limit[2253_93669]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Abstract_Soundness.Infinite_Proof_Soundness[190_7175]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Localization_Ring.Localization[693_35215]/mirabelle/mirabelle.log,unsat,,92,15
baseline_probs_new_verit/baseline_probs_new/Transcendence_Series_Hancl_Rucki.Transcendence_Series[501_21708]/mirabelle/mirabelle.log,unsat,,87,14
baseline_probs_new_verit/baseline_probs_new/CoSMed.Friend_Value_Setup[623_29763]/mirabelle/mirabelle.log,unsat,,205,24
baseline_probs_new_verit/baseline_probs_new/Abstract_Completeness.Propositional_Logic[44_1405]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/CryptHOL.Generative_Probabilistic_Value[5769_259415]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Abstract_Soundness.Infinite_Proof_Soundness[420_16742]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Probabilistic_Noninterference.Resumption_Based[1491_48223]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/MonoidalCategory.FreeMonoidalCategory[1471_51596]/mirabelle/mirabelle.log,unsat,,220,65
baseline_probs_new_verit/baseline_probs_new/Pell.Pell[626_23467]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Comparison_Sort_Lower_Bound.Linorder_Relations[95_3036]/mirabelle/mirabelle.log,unsat,,171,2
baseline_probs_new_verit/baseline_probs_new/CryptHOL.Generative_Probabilistic_Value[691_30067]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/VeriComp.Well_founded[54_1248]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Irrationality_J_Hancl.Irrationality_J_Hancl[674_29138]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Comparison_Sort_Lower_Bound.Linorder_Relations[299_11084]/mirabelle/mirabelle.log,unsat,,125,2
baseline_probs_new_verit/baseline_probs_new/Irrationality_J_Hancl.Irrationality_J_Hancl[822_35705]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Finger-Trees.FingerTree[1444_51517]/mirabelle/mirabelle.log,unsat,,222,6608
baseline_probs_new_verit/baseline_probs_new/Polynomial_Interpolation.Newton_Interpolation[251_9368]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Bernoulli.Bernoulli_FPS[236_8186]/mirabelle/mirabelle.log,unsat,,99,7
baseline_probs_new_verit/baseline_probs_new/Prime_Distribution_Elementary.Summatory_Divisor_Sigma_Bounds[62_2913]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Poincare_Disc.Poincare_Circles[557_21796]/mirabelle/mirabelle.log,unsat,,2783,16
baseline_probs_new_verit/baseline_probs_new/CryptHOL.GPV_Expectation[787_40683]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Locally-Nameless-Sigma.Sigma[1884_63182]/mirabelle/mirabelle.log,unsat,,170,4
baseline_probs_new_verit/baseline_probs_new/List_Interleaving.ListInterleaving[699_28121]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Locally-Nameless-Sigma.ListPre[120_3988]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Abstract_Soundness.Infinite_Proof_Soundness[299_12454]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Finger-Trees.FingerTree[182_6889]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Polynomial_Interpolation.Missing_Unsorted[85_3135]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Berlekamp_Zassenhaus.Finite_Field_Record_Based[1212_44300]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Jordan_Hoelder.SubgroupsAndNormalSubgroups[360_14345]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Consensus_Refined.New_Algorithm_Proofs[219_8409]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Falling_Factorial_Sum.Falling_Factorial_Sum_Combinatorics[239_8829]/mirabelle/mirabelle.log,unsat,,247,1
baseline_probs_new_verit/baseline_probs_new/Polynomial_Interpolation.Missing_Polynomial[1035_35967]/mirabelle/mirabelle.log,unsat,,99,4
baseline_probs_new_verit/baseline_probs_new/Prime_Distribution_Elementary.PNT_Consequences[292_11058]/mirabelle/mirabelle.log,unsat,,93,1
baseline_probs_new_verit/baseline_probs_new/Slicing.SemanticsWF[2394_105127]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Menger.DisjointPaths[64_2585]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Slicing.WCFG[583_20822]/mirabelle/mirabelle.log,unsat,,475,5
baseline_probs_new_verit/baseline_probs_new/Density_Compiler.PDF_Values[55_1602]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Fishburn_Impossibility.Social_Choice_Functions[370_12976]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/List_Update.List_Factoring[87_3733]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/IsaGeoCoq.Tarski_Neutral[7368_227650]/mirabelle/mirabelle.log,unsat,,157,1
baseline_probs_new_verit/baseline_probs_new/Polynomial_Interpolation.Missing_Polynomial[620_21681]/mirabelle/mirabelle.log,unsat,,87,4
baseline_probs_new_verit/baseline_probs_new/CoSMeDis.Independent_DYNAMIC_Post_ISSUER[947_44203]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Buildings.Algebra[182_5278]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Card_Number_Partitions.Number_Partition[494_18143]/mirabelle/mirabelle.log,unsat,,163,1
baseline_probs_new_verit/baseline_probs_new/Subset_Boolean_Algebras.Subset_Boolean_Algebras[2691_85947]/mirabelle/mirabelle.log,unsat,,210,11
baseline_probs_new_verit/baseline_probs_new/Finger-Trees.FingerTree[1009_35650]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/List_Interleaving.ListInterleaving[434_17359]/mirabelle/mirabelle.log,unsat,,199,383
baseline_probs_new_verit/baseline_probs_new/Berlekamp_Zassenhaus.Unique_Factorization_Poly[612_28487]/mirabelle/mirabelle.log,unsat,,135,7
baseline_probs_new_verit/baseline_probs_new/Prime_Distribution_Elementary.Moebius_Mu_Sum[180_7239]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Localization_Ring.Localization[474_23454]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Abstract_Completeness.Abstract_Completeness[258_10251]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Subset_Boolean_Algebras.Subset_Boolean_Algebras[2186_70048]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Jordan_Hoelder.SubgroupsAndNormalSubgroups[34_953]/mirabelle/mirabelle.log,unsat,,110,5
baseline_probs_new_verit/baseline_probs_new/List_Update.TS[1818_76764]/mirabelle/mirabelle.log,unsat,,107,3
baseline_probs_new_verit/baseline_probs_new/Abstract_Completeness.Propositional_Logic[66_2431]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Density_Compiler.PDF_Compiler_Pred[114_5772]/mirabelle/mirabelle.log,unsat,,116,2
baseline_probs_new_verit/baseline_probs_new/Public_Announcement_Logic.PAL[360_11059]/mirabelle/mirabelle.log,unsat,,182,4
baseline_probs_new_verit/baseline_probs_new/IsaGeoCoq.Tarski_Neutral[15005_487090]/mirabelle/mirabelle.log,unsat,,376,9
baseline_probs_new_verit/baseline_probs_new/Public_Announcement_Logic.PAL[156_5316]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Public_Announcement_Logic.PAL[376_11440]/mirabelle/mirabelle.log,unsat,,145,10
baseline_probs_new_verit/baseline_probs_new/Prime_Distribution_Elementary.Summatory_Divisor_Sigma_Bounds[106_5318]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Grothendieck_Schemes.Comm_Ring[861_34679]/mirabelle/mirabelle.log,,,0,
baseline_probs_new_verit/baseline_probs_new/Falling_Factorial_Sum.Falling_Factorial_Sum_Combinatorics[167_5933]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/CoSMed.Post[608_28147]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Card_Number_Partitions.Card_Number_Partitions[34_821]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Category3.Limit[3087_125785]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Abstract_Soundness.Infinite_Proof_Soundness[57_1754]/mirabelle/mirabelle.log,unsat,,149,33
baseline_probs_new_verit/baseline_probs_new/MonoidalCategory.FreeMonoidalCategory[2525_96474]/mirabelle/mirabelle.log,unsat,,165,4
baseline_probs_new_verit/baseline_probs_new/Pell.Pell[439_16587]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Localization_Ring.Localization[1074_56052]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Bertrands_Postulate.Bertrand[1358_55103]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/List_Interleaving.ListInterleaving[286_11673]/mirabelle/mirabelle.log,unsat,,300,8
baseline_probs_new_verit/baseline_probs_new/Abstract_Completeness.Abstract_Completeness[260_10349]/mirabelle/mirabelle.log,unsat,,244,11
baseline_probs_new_verit/baseline_probs_new/Irrationality_J_Hancl.Irrationality_J_Hancl[75_3047]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Irrationality_J_Hancl.Irrationality_J_Hancl[787_34257]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Localization_Ring.Localization[625_31193]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/List_Interleaving.ListInterleaving[152_6975]/mirabelle/mirabelle.log,unsat,,155,7
baseline_probs_new_verit/baseline_probs_new/Bounded_Deducibility_Security.BD_Security_TS[118_3894]/mirabelle/mirabelle.log,unsat,,157,3
baseline_probs_new_verit/baseline_probs_new/Poincare_Disc.Poincare_Between[890_32772]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/List_Interleaving.ListInterleaving[591_24048]/mirabelle/mirabelle.log,unsat,,301,3
baseline_probs_new_verit/baseline_probs_new/Multi_Party_Computation.ETP_RSA_OT[337_12881]/mirabelle/mirabelle.log,unsat,,386,6
baseline_probs_new_verit/baseline_probs_new/Category3.SetCategory[2058_77830]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/First_Welfare_Theorem.Arrow_Debreu_Model[153_4749]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Abstract_Completeness.Propositional_Logic[96_3519]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Bertrands_Postulate.Bertrand[417_16471]/mirabelle/mirabelle.log,unsat,,112,172
baseline_probs_new_verit/baseline_probs_new/Public_Announcement_Logic.PAL[422_12707]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Density_Compiler.PDF_Compiler_Pred[765_42390]/mirabelle/mirabelle.log,unsat,,161,3
baseline_probs_new_verit/baseline_probs_new/Category3.Functor[497_15377]/mirabelle/mirabelle.log,unsat,,117,12
baseline_probs_new_verit/baseline_probs_new/Irrationality_J_Hancl.Irrationality_J_Hancl[326_13161]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/CoSMeDis.Independent_DYNAMIC_Post_ISSUER[888_40608]/mirabelle/mirabelle.log,unsat,,170,3532
baseline_probs_new_verit/baseline_probs_new/Noninterference_CSP.ClassicalNoninterference[1547_68064]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Transcendence_Series_Hancl_Rucki.Transcendence_Series[440_19291]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/MonoidalCategory.FreeMonoidalCategory[942_33062]/mirabelle/mirabelle.log,unsat,,202,38
baseline_probs_new_verit/baseline_probs_new/Slicing.JVMCFG_wf[1084_37465]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Ergodic_Theory.Recurrence[2220_114477]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/CoSMed.Friend[719_38248]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Abstract-Hoare-Logics.PHoare[131_4839]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Abstract-Hoare-Logics.PsHoareTotal[370_10266]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Multi_Party_Computation.Secure_Multiplication[139_4939]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Localization_Ring.Localization[845_46177]/mirabelle/mirabelle.log,unsat,,99,4
baseline_probs_new_verit/baseline_probs_new/CryptHOL.Generative_Probabilistic_Value[3102_130109]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Dominance_CHK.Cfg[454_15332]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Ergodic_Theory.Invariants[413_21191]/mirabelle/mirabelle.log,unsat,,1579,42
baseline_probs_new_verit/baseline_probs_new/Locally-Nameless-Sigma.Environments[251_7662]/mirabelle/mirabelle.log,unsat,,119,5
baseline_probs_new_verit/baseline_probs_new/Grothendieck_Schemes.Group_Extras[155_5132]/mirabelle/mirabelle.log,unsat,,307,24
baseline_probs_new_verit/baseline_probs_new/VeriComp.Simulation[67_2596]/mirabelle/mirabelle.log,unsat,,166,6
baseline_probs_new_verit/baseline_probs_new/Grothendieck_Schemes.Comm_Ring[772_30325]/mirabelle/mirabelle.log,unsat,,2690,18
baseline_probs_new_verit/baseline_probs_new/Prime_Distribution_Elementary.PNT_Consequences[243_9243]/mirabelle/mirabelle.log,unsat,,140,3
baseline_probs_new_verit/baseline_probs_new/CoSMeDis.Post_Unwinding_Helper_ISSUER[235_8124]/mirabelle/mirabelle.log,unsat,,151786,20
baseline_probs_new_verit/baseline_probs_new/Finger-Trees.FingerTree[1266_45721]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/First_Welfare_Theorem.Preferences[118_3105]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Slicing.WCFG[377_13140]/mirabelle/mirabelle.log,unsat,,170,2
baseline_probs_new_verit/baseline_probs_new/Generalized_Counting_Sort.Sorting[266_9917]/mirabelle/mirabelle.log,unsat,,225,3
baseline_probs_new_verit/baseline_probs_new/Poincare_Disc.Poincare_Circles[237_7993]/mirabelle/mirabelle.log,unsat,,90,1
baseline_probs_new_verit/baseline_probs_new/Density_Compiler.PDF_Compiler_Pred[620_34665]/mirabelle/mirabelle.log,unsat,,356,4
baseline_probs_new_verit/baseline_probs_new/Regex_Equivalence.Deriv_PDeriv[208_7830]/mirabelle/mirabelle.log,unsat,,243,21
baseline_probs_new_verit/baseline_probs_new/Pell.Pell[815_31353]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Bounded_Deducibility_Security.BD_Security_Triggers[116_4183]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/MonoidalCategory.MonoidalCategory[2413_91890]/mirabelle/mirabelle.log,unsat,,225,25
baseline_probs_new_verit/baseline_probs_new/Locally-Nameless-Sigma.FMap[487_16225]/mirabelle/mirabelle.log,unsat,,159,9
baseline_probs_new_verit/baseline_probs_new/IsaGeoCoq.Tarski_Neutral[12391_400438]/mirabelle/mirabelle.log,unsat,,3870,4595
baseline_probs_new_verit/baseline_probs_new/Abstract_Soundness.Infinite_Proof_Soundness[251_9823]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Card_Number_Partitions.Number_Partition[485_17808]/mirabelle/mirabelle.log,unsat,,88,5
baseline_probs_new_verit/baseline_probs_new/Bernoulli.Bernoulli[260_9587]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Polynomial_Interpolation.Missing_Polynomial[298_10045]/mirabelle/mirabelle.log,unsat,,92,3
baseline_probs_new_verit/baseline_probs_new/Menger.Y_eq_new_last[35_1564]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/IsaGeoCoq.Tarski_Neutral[24680_814367]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Falling_Factorial_Sum.Falling_Factorial_Sum_Combinatorics[159_5460]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/MonoidalCategory.MonoidalCategory[3708_145660]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Pell.Efficient_Discrete_Sqrt[220_8816]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Poincare_Disc.Poincare_Distance[1030_38603]/mirabelle/mirabelle.log,unsat,,164,49
baseline_probs_new_verit/baseline_probs_new/Noninterference_CSP.ClassicalNoninterference[975_40634]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Generalized_Counting_Sort.Sorting[847_34311]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/List_Interleaving.ListInterleaving[715_28816]/mirabelle/mirabelle.log,unsat,,288,10
baseline_probs_new_verit/baseline_probs_new/Subset_Boolean_Algebras.Subset_Boolean_Algebras[2974_97024]/mirabelle/mirabelle.log,unsat,,248,8
baseline_probs_new_verit/baseline_probs_new/Triangle.Triangle[164_6180]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Category3.EquivalenceOfCategories[897_36507]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Bounded_Deducibility_Security.Transition_System[129_3275]/mirabelle/mirabelle.log,unsat,,244,112
baseline_probs_new_verit/baseline_probs_new/Triangle.Angles[188_6638]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Bernoulli.Bernoulli_FPS[545_23949]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Berlekamp_Zassenhaus.Berlekamp_Type_Based[2735_115059]/mirabelle/mirabelle.log,unsat,,111,4
baseline_probs_new_verit/baseline_probs_new/Category3.SetCategory[1852_69726]/mirabelle/mirabelle.log,unsat,,150,24
baseline_probs_new_verit/baseline_probs_new/Bertrands_Postulate.Bertrand[407_16132]/mirabelle/mirabelle.log,unsat,,135,107
baseline_probs_new_verit/baseline_probs_new/Abstract_Soundness.Infinite_Proof_Soundness[220_8359]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Dominance_CHK.Dom_Kildall_Property[1237_57429]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/List_Interleaving.ListInterleaving[767_30871]/mirabelle/mirabelle.log,unsat,,189,44
baseline_probs_new_verit/baseline_probs_new/List_Update.List_Factoring[631_27439]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Noninterference_CSP.ClassicalNoninterference[672_26943]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Bounded_Deducibility_Security.IO_Automaton[197_6163]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Abstract_Soundness.Infinite_Proof_Soundness[514_19724]/mirabelle/mirabelle.log,unsat,,781,401
baseline_probs_new_verit/baseline_probs_new/Locally-Nameless-Sigma.FMap[357_11432]/mirabelle/mirabelle.log,unsat,,124,6
baseline_probs_new_verit/baseline_probs_new/MonoidalCategory.FreeMonoidalCategory[2869_109955]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Noninterference_CSP.ClassicalNoninterference[631_25071]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Localization_Ring.Localization[1208_64671]/mirabelle/mirabelle.log,,,,
baseline_probs_new_verit/baseline_probs_new/Jordan_Hoelder.SubgroupsAndNormalSubgroups[574_25886]/mirabelle/mirabelle.log,unsat,,145,5
baseline_probs_new_verit/baseline_probs_new/Comparison_Sort_Lower_Bound.Linorder_Relations[377_14152]/mirabelle/mirabelle.log,unsat,,107,5
baseline_probs_new_verit/baseline_probs_new/Poincare_Disc.Poincare_Tarski[1347_48038]/mirabelle/mirabelle.log,,,,
