benchmark,result,holes,solve,load,reconstruct,kernel
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0025_SetCategory/prob_01173_045106__21733040.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0025_SetCategory/prob_00711_028140__21444326.smt_in.stdout,unsat,,154,64,104,196
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0025_SetCategory/prob_00463_019156__21296424.smt_in.stdout,unsat,,104,63,95,192
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0025_SetCategory/prob_01604_060532__22017836.smt_in.stdout,unsat,,488,68,119,290
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0034_CategoryWithFiniteLimits/prob_00407_016620__39256830.smt_in.stdout,unsat,,73,65,75,134
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0034_CategoryWithFiniteLimits/prob_00232_008873__39084564.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0024_FunctorCategory/prob_00158_005569__20281898.smt_in.stdout,unsat,,155,230,111,173
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0024_FunctorCategory/prob_00630_027507__21047320.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0024_FunctorCategory/prob_00438_017966__20721606.smt_in.stdout,unsat,,176,65,149,244
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0028_Adjunction/prob_01818_074966__24793814.smt_in.stdout,unsat,,167,76,146,220
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0028_Adjunction/prob_02731_118076__25295386.smt_in.stdout,unsat,,127,66,75,144
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0028_Adjunction/prob_02259_094690__25036968.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0028_Adjunction/prob_01329_053559__24562104.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0028_Adjunction/prob_00837_034919__24352850.smt_in.stdout,unsat,,410,73,88,186
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0028_Adjunction/prob_01505_060753__24681130.smt_in.stdout,unsat,,143,228,74,160
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0028_Adjunction/prob_01105_045135__24445886.smt_in.stdout,unsat,,179,67,98,136
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0028_Adjunction/prob_02063_085441__24915436.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0028_Adjunction/prob_00496_019206__24210116.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0028_Adjunction/prob_02493_108551__25180264.smt_in.stdout,unsat,,81,67,87,129
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0028_Adjunction/prob_02985_128511__25418134.smt_in.stdout,unsat,,474,218,107,236
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0026_SetCat/prob_00440_016211__22895986.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0026_SetCat/prob_00869_033470__23705108.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0026_SetCat/prob_00245_009168__22703368.smt_in.stdout,unsat,,140,77,112,164
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0026_SetCat/prob_00049_001559__22561750.smt_in.stdout,unsat,,152,65,144,223
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0026_SetCat/prob_00629_023875__23301460.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0012_Category/prob_00469_018563__16629482.smt_in.stdout,unsat,,120,64,95,186
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0014_DiscreteCategory/prob_00058_001891__16931678.smt_in.stdout,unsat,,139,67,111,189
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0029_EquivalenceOfCategories/prob_00315_010928__25584508.smt_in.stdout,unsat,,116,71,69,171
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0029_EquivalenceOfCategories/prob_00729_028842__25785122.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0029_EquivalenceOfCategories/prob_00533_020253__25679814.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0029_EquivalenceOfCategories/prob_00046_001508__25495022.smt_in.stdout,unsat,,72,65,72,135
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0029_EquivalenceOfCategories/prob_00897_036507__25875374.smt_in.stdout,unsat,,232,65,79,176
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0023_BinaryFunctor/prob_00165_004997__20183912.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0019_Functor/prob_00740_024240__19432740.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0019_Functor/prob_00223_006882__19142406.smt_in.stdout,unsat,,5259,65,208,425
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0019_Functor/prob_00497_015377__19332430.smt_in.stdout,unsat,,133,64,72,140
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0020_NaturalTransformation/prob_00769_028641__19787186.smt_in.stdout,unsat,,132,324,71,143
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0020_NaturalTransformation/prob_00172_006289__19556014.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0020_NaturalTransformation/prob_00506_018041__19654744.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0013_ConcreteCategory/prob_00201_007142__16737922.smt_in.stdout,unsat,,124,63,162,217
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0016_EpiMonoIso/prob_00188_005671__17067728.smt_in.stdout,unsat,,1276,67,103,293
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Category3/0016_EpiMonoIso/prob_00478_014485__17177942.smt_in.stdout,unsat,,74,66,58,116
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0035_Unique_Factorization/prob_00285_009320__26604152.smt_in.stdout,unsat,,83,77,102,171
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0035_Unique_Factorization/prob_00925_032803__26960200.smt_in.stdout,unsat,,154,322,71,159
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0035_Unique_Factorization/prob_00455_015585__26698008.smt_in.stdout,unsat,,62,68,64,147
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0035_Unique_Factorization/prob_00581_020403__26780570.smt_in.stdout,unsat,,64,217,67,158
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0035_Unique_Factorization/prob_00749_026494__26866210.smt_in.stdout,unsat,,55,76,54,108
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0035_Unique_Factorization/prob_00097_002928__26521596.smt_in.stdout,unsat,,64,64,64,141
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0030_Sublist_Iteration/prob_00497_019526__26148356.smt_in.stdout,unsat,,77,64,76,125
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0030_Sublist_Iteration/prob_00027_000694__25815022.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0030_Sublist_Iteration/prob_00182_006032__25992756.smt_in.stdout,unsat,,107,77,94,128
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0069_Finite_Field_Factorization_Record_Based/prob_00510_024220__31964846.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0069_Finite_Field_Factorization_Record_Based/prob_00304_014622__31863746.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0075_Reconstruction/prob_00610_028697__34307346.smt_in.stdout,unsat,,154,65,62,159
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0075_Reconstruction/prob_00739_036567__34384954.smt_in.stdout,unsat,,57,67,58,137
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0075_Reconstruction/prob_00337_014413__34139110.smt_in.stdout,unsat,,56,67,70,128
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0075_Reconstruction/prob_00495_021855__34231128.smt_in.stdout,unsat,,64,67,71,121
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0075_Reconstruction/prob_00148_005526__34014964.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0019_Chinese_Remainder_Poly/prob_00255_008639__25612538.smt_in.stdout,unsat,,234,67,126,234
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0019_Chinese_Remainder_Poly/prob_00096_003041__25453396.smt_in.stdout,unsat,,150,67,97,183
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0014_Polynomial_Record_Based/prob_00297_011946__25163044.smt_in.stdout,unsat,,73,67,86,164
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0014_Polynomial_Record_Based/prob_00723_030340__25361602.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0014_Polynomial_Record_Based/prob_00484_020157__25272880.smt_in.stdout,unsat,,32,225,74,131
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0048_Finite_Field/prob_00151_005164__28036162.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0074_Factor_Bound/prob_00043_001219__33850784.smt_in.stdout,unsat,,147,224,91,147
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0074_Factor_Bound/prob_00204_009043__33939738.smt_in.stdout,unsat,,98,77,155,168
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0012_Degree_Bound/prob_00098_003526__24893110.smt_in.stdout,unsat,,74,65,70,134
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0012_Degree_Bound/prob_00242_010180__25055688.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0045_Poly_Mod/prob_00173_006095__27463652.smt_in.stdout,unsat,,65,65,60,132
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0045_Poly_Mod/prob_01016_037978__27948846.smt_in.stdout,unsat,,51,213,54,126
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0045_Poly_Mod/prob_00514_019082__27684208.smt_in.stdout,unsat,,127,68,81,144
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0045_Poly_Mod/prob_00859_032518__27867018.smt_in.stdout,unsat,,56,65,53,123
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0045_Poly_Mod/prob_00358_013084__27546950.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0045_Poly_Mod/prob_00682_026449__27788490.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0068_Poly_Mod_Finite_Field_Record_Based/prob_00089_003554__31704786.smt_in.stdout,unsat,,173,66,136,201
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0068_Poly_Mod_Finite_Field_Record_Based/prob_00271_011523__31785036.smt_in.stdout,unsat,,63,64,61,140
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0070_Hensel_Lifting/prob_00787_035663__32368894.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0070_Hensel_Lifting/prob_01709_076994__32865856.smt_in.stdout,unsat,,68,66,83,129
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0070_Hensel_Lifting/prob_00165_007080__32117700.smt_in.stdout,unsat,,32,65,55,123
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0070_Hensel_Lifting/prob_01291_057483__32634672.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0070_Hensel_Lifting/prob_00972_044411__32466494.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0070_Hensel_Lifting/prob_00415_018176__32204206.smt_in.stdout,unsat,,35,65,59,130
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0070_Hensel_Lifting/prob_00612_027203__32293888.smt_in.stdout,unsat,,75,74,65,129
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0070_Hensel_Lifting/prob_01556_069164__32776614.smt_in.stdout,unsat,,180,66,83,133
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0044_Unique_Factorization_Poly/prob_00743_034463__27336568.smt_in.stdout,unsat,,81,68,57,145
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0044_Unique_Factorization_Poly/prob_00863_041136__27386636.smt_in.stdout,unsat,,79,65,81,154
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0044_Unique_Factorization_Poly/prob_00150_006397__27047440.smt_in.stdout,unsat,,153,66,89,157
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0044_Unique_Factorization_Poly/prob_00349_014504__27127082.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0044_Unique_Factorization_Poly/prob_00612_028487__27257556.smt_in.stdout,unsat,,33,64,60,123
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0044_Unique_Factorization_Poly/prob_00484_022272__27203350.smt_in.stdout,unsat,,55,67,57,130
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0049_Poly_Mod_Finite_Field/prob_00404_015694__28303114.smt_in.stdout,unsat,,116,308,87,123
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0049_Poly_Mod_Finite_Field/prob_00025_000709__28099742.smt_in.stdout,unsat,,91,64,98,146
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0049_Poly_Mod_Finite_Field/prob_00213_008393__28208878.smt_in.stdout,unsat,,150,70,79,140
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0049_Poly_Mod_Finite_Field/prob_00584_023352__28383076.smt_in.stdout,unsat,,35,66,57,127
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0073_Mahler_Measure/prob_00522_021322__33708520.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0073_Mahler_Measure/prob_00679_029378__33777540.smt_in.stdout,unsat,,20,68,71,122
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0073_Mahler_Measure/prob_00139_005285__33548700.smt_in.stdout,unsat,,196,69,90,161
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0073_Mahler_Measure/prob_00343_013837__33629132.smt_in.stdout,unsat,,64,66,90,158
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0050_Square_Free_Int_To_Square_Free_GFp/prob_00165_007460__28465384.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0067_Finite_Field_Record_Based/prob_01212_044300__31546418.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0067_Finite_Field_Record_Based/prob_01483_053920__31627030.smt_in.stdout,unsat,,120,69,80,169
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0067_Finite_Field_Record_Based/prob_00736_026355__31395372.smt_in.stdout,unsat,,129,210,82,143
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0067_Finite_Field_Record_Based/prob_00564_019043__31307730.smt_in.stdout,unsat,,40,67,60,127
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0067_Finite_Field_Record_Based/prob_00299_010084__31182566.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0067_Finite_Field_Record_Based/prob_01020_036220__31475650.smt_in.stdout,unsat,,58,65,101,134
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0076_Suitable_Prime/prob_00071_003292__34477622.smt_in.stdout,unsat,,23,65,81,129
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0076_Suitable_Prime/prob_00265_011548__34554996.smt_in.stdout,unsat,,35,227,55,132
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0071_Berlekamp_Hensel/prob_00366_015825__33036150.smt_in.stdout,unsat,,137,226,97,168
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0071_Berlekamp_Hensel/prob_00503_022678__33112356.smt_in.stdout,unsat,,164,65,66,150
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0071_Berlekamp_Hensel/prob_00197_008356__32942742.smt_in.stdout,unsat,,218,67,73,168
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0071_Berlekamp_Hensel/prob_00655_030914__33189680.smt_in.stdout,unsat,,42,64,69,131
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0053_Finite_Field_Factorization/prob_00108_005403__31001608.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0072_Hensel_Lifting_Type_Based/prob_00356_012978__33354808.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0072_Hensel_Lifting_Type_Based/prob_00498_019053__33408252.smt_in.stdout,unsat,,121,72,138,194
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0072_Hensel_Lifting_Type_Based/prob_00190_006298__33288578.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0072_Hensel_Lifting_Type_Based/prob_00633_025075__33480064.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_01877_073381__29560032.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_00768_026380__28908874.smt_in.stdout,unsat,,146,234,98,185
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_00249_008477__28539784.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_01143_041883__29084320.smt_in.stdout,unsat,,66,365,71,153
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_00971_034935__28995416.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_03020_128429__30341418.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_02297_094494__29880288.smt_in.stdout,unsat,,141,65,58,138
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_00588_019998__28755834.smt_in.stdout,unsat,,85,68,88,181
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_02735_115059__30135276.smt_in.stdout,unsat,,66,69,67,133
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_01341_049089__29186092.smt_in.stdout,unsat,,11820,68,110,185
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_02451_102463__29972326.smt_in.stdout,unsat,,74,65,75,134
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_01486_056660__29325622.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_02612_109583__30048974.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_01664_064111__29468390.smt_in.stdout,unsat,,160,67,88,164
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_02888_121646__30249050.smt_in.stdout,unsat,,40,67,68,144
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_02034_081724__29644282.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_02190_088754__29720178.smt_in.stdout,unsat,,185,67,106,213
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0051_Berlekamp_Type_Based/prob_00376_013292__28669016.smt_in.stdout,unsat,,62,67,59,133
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0034_Matrix_Record_Based/prob_00354_015920__26354790.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0034_Matrix_Record_Based/prob_00102_004175__26238292.smt_in.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/seventeen/baseline_probs/SMT2/Berlekamp_Zassenhaus/0052_Distinct_Degree_Factorization/prob_00422_017254__30640466.smt_in.stdout,,,,,,
