benchmark,result,holes,solve,load,reconstruct,kernel
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/PeerModifiesClauses_Homeboy..ctor-level_2.smt2.stdout,,,1197,69,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ExactTypes_X..ctor.smt2.stdout,,,494,70,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/List_List..ctor.smt2.stdout,,,877,67,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AdvancedTypes_X..ctor-orderStrength_1.smt2.stdout,,,400,71,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Change769_Test8..ctor.smt2.stdout,,,298,67,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ExposeVersion_A.MethodCallOnOtherWithGetterQuery_A_notnull-level_2.smt2.stdout,,,469,337,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/PeerModifiesClauses_Homeboy.R-level_2.smt2.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Change769_B..ctor.smt2.stdout,,,298,68,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AssignToNonInvariantField_AnotherClient.SpecSharp.CheckInvariant_System.Boolean.smt2.stdout,unsat,,1104,28535,2382,1092
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Bag3_Bag..cctor.smt2.stdout,unsat,,31,68,52,53
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Boxes_Boxes_2.S1_Boxes_2..type.parameter.T.smt2.stdout,unsat,,148,66,1103,1053
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Branching_T..ctor.smt2.stdout,,,189,70,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ExposeVersion_C.foo-level_2.smt2.stdout,unsat,,157,66,219,270
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Factory_Test.R.smt2.stdout,,,512,70,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AssumeEnsures_Foo-noinfer.smt2.stdout,unsat,,10,65,25,4
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Subclass_Sub..ctor.smt2.stdout,,,1603,18165,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/DynamicTypes_DynamicTypes.N0.smt2.stdout,,,305,65,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ParamInAssert_Test..ctor.smt2.stdout,,,209,71,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Factory_Test.O.smt2.stdout,,,435,68,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Types_Types.P0_K_notnull-orderStrength_1.smt2.stdout,,,661,69,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/BasicMethodology_BasicMethodology..cctor.smt2.stdout,unsat,,44,76,58,71
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/PureAxioms_Getter.get_Value-level_2.smt2.stdout,unsat,,98,70,207,231
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/FieldUpdateLoop_Test..ctor.smt2.stdout,,,296,64,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AssignToNonInvariantField_ClientClass.M.smt2.stdout,,,418,66,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/BasicMethodology_SubClass..ctor.smt2.stdout,,,4519,71,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Interval_Interval..cctor.smt2.stdout,unsat,,35,252,62,54
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/BasicMethodology_C.foo.smt2.stdout,unsat,,48,72,68,74
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ConstructorVisibility_Visitor..ctor.smt2.stdout,,,276,67,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Finally_ReturnFinally.Expose1_System.Boolean-modifiesOnLoop.smt2.stdout,,,582,70,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/WhileTrueLoop_Test.M.smt2.stdout,unsat,,31,69,77,76
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Passification_Loop0-noinfer.smt2.stdout,unsat,,13,65,44,52
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Unsigned_test.Q_System.Boolean.smt2.stdout,unsat,,34,66,66,74
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AdditiveMethods_OwnedResults..ctor.smt2.stdout,,,261,65,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/PeerModifiesClauses_Homeboy.S-level_2.smt2.stdout,,,1674,64,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Immutable_test3.Imtbl..ctor.smt2.stdout,,,458,235,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Unsigned_test.KitchenSink0_System.SByte_System.Byte_System.Int16_System.UInt16_System.Int32_System.UInt32_System.Int64_System.UInt64_System.Int32.smt2.stdout,unsat,,34,71,70,75
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Old_OutParam0-noinfer.smt2.stdout,unsat,,10,102,28,11
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AddMethod_Bag.Add_System.Int32.smt2.stdout,,,2728,73,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/LocalExpose_S.V0.smt2.stdout,,,837,75,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Finally_ReturnFinally.TryFinally3-modifiesOnLoop.smt2.stdout,unsat,,43,74,73,101
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/VisibilityBasedInvariants_Friend..ctor_Thing_notnull.smt2.stdout,,,3711,74,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Chunker5_Chunker.SpecSharp.CheckInvariant_System.Boolean.smt2.stdout,unsat,,115,66,1098,767
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/StructTests_St.P-level_2.smt2.stdout,unsat,,83,72,73,112
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/StrictReadOnly_C1.W2.smt2.stdout,unsat,,171,67,375,356
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Types_MoreTypes.P_System.Object-orderStrength_1.smt2.stdout,unsat,,170,67,327,409
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ResultNotNewlyAllocated_C..ctor.smt2.stdout,,,174,71,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/IndexerInExpr_Test.Foo_System.Int32.array_notnull.smt2.stdout,unsat,,73,67,248,223
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ExposeVersion_A.FieldUpdateOnOtherWithMethodQuery_A_notnull_A_notnull-level_2.smt2.stdout,,,1363,70,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/WC-EI1_RTE.ExecuteInstruction-vc_nested.smt2.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Change769_S.Foo.smt2.stdout,unsat,,39,69,56,62
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Literals_Test.Quux_System.Int64.smt2.stdout,unsat,,30,66,50,48
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/PeerFields_Parent.N.smt2.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/QuantifierVisibilityInvariant_AnotherInvariantNameIssue..ctor.smt2.stdout,,,399,73,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/PureCall_Test.TestGood.smt2.stdout,,,309,70,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Change769_Test3.Foo.smt2.stdout,unsat,,39,78,56,64
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ExactTypes_Y2..ctor.smt2.stdout,,,494,69,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/quant0_Test.Main_System.String.array.smt2.stdout,unsat,,39,76,105,196
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/SimpleWhile4_SimpleWhile4..ctor-infer_i.smt2.stdout,,,188,69,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/loopinv1_LoopInv1.Test1b_F_notnull-infer_eh.smt2.stdout,,,2665,67,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ConstructorVisibility_BinaryExpr..ctor_System.Int32_Expr_notnull_Expr_notnull.smt2.stdout,,,1090,65,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Strengthen_T..ctor.smt2.stdout,,,229,80,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Iff_Iff..ctor.smt2.stdout,,,202,68,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/PureReceiverMightBeCommitted_C..ctor.smt2.stdout,,,515,67,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Iff_Iff.M_System.Boolean_System.Boolean.smt2.stdout,unsat,,77,71,145,211
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Ensures_Test.FooGood.smt2.stdout,unsat,,27,69,59,45
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ManualRange1_Tools.Range_Enumerator.get_Current.smt2.stdout,unsat,,120,64,1227,763
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/StaticFields_StaticFields.P.smt2.stdout,unsat,,36,70,63,73
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AdvancedTypes_AdvancedTypes.Advanced0_InternalSubClass_notnull_K_notnull_InternalClass_notnull-orderStrength_1.smt2.stdout,unsat,,557,71,11280,8136
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ValidAndPrevalid_Interval.Foo4.smt2.stdout,,,1257,71,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/LocalExpose_U.SpecSharp.CheckInvariant_System.Boolean.smt2.stdout,unsat,,176,70,1113,772
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/quant0_Test.Foo.smt2.stdout,unsat,,30,64,52,52
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Change773_Test2..ctor.smt2.stdout,,,179,72,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Search_Search.Reverse_Mul_System.Int32.array_notnull-noinfer.smt2.stdout,,,262,72,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/StrictReadOnly_C0.foo0.smt2.stdout,unsat,,113,70,261,287
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Chunker11-AdditiveExpose_Chunker..ctor_System.String_notnull_System.Int32.smt2.stdout,,,629,75,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/SimpleWhile1_SimpleWhile1..ctor-infer_i.smt2.stdout,,,192,72,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/loopinv1_LoopInv1.Test0b_F_notnull-infer_eh.smt2.stdout,,,5331,70,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/PureReceiverMightBeCommitted_C.N.smt2.stdout,,,567,73,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/StructTests_St.Q-level_2.smt2.stdout,unsat,,87,67,80,125
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/strings-where_Microsoft.Singularity.Applications.ThreadTest.SecondThreadMethod-noinfer.smt2.stdout,unsat,,200,67,386,835
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Modifies_Arraytests.M1_System.Int32.array_notnull-level_2.smt2.stdout,unsat,,237,68,6984,4954
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Cast_Cast..ctor.smt2.stdout,,,227,69,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ManualRange1_Test.Main.smt2.stdout,,,528,69,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/VisibilityBasedInvariants_Thing.U.smt2.stdout,,,503,67,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Quantifiers_V2-noinfer.smt2.stdout,unsat,,12,79,34,20
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Alloc_T.M.smt2.stdout,unsat,,33,68,63,73
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Global_MyNamespace.Old.IncX.smt2.stdout,,,389,64,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/WhereMotivation_Types.MLoop3.smt2.stdout,,,1666,64,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/DynamicTypes_SealedSub.M.smt2.stdout,,,344,66,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/WhereClause_D.foo_System.String_System.String.ptr_System.String.ptr.smt2.stdout,unsat,,211,69,1878,1877
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Immutable_test3.Typeof.M_test3.Typeof_notnull.smt2.stdout,unsat,,308,81,19132,5580
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Ensures_Q-noinfer_7.smt2.stdout,unsat,,11,68,36,27
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/PeerFields_PeerFields.Assign5.smt2.stdout,unsat,,248,70,5906,5654
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/BasicMethodology_CS..cctor.smt2.stdout,unsat,,49,69,59,72
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Change775_Test7..ctor.smt2.stdout,,,180,66,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Chunker8_Chunker..ctor_System.String_notnull_System.Int32.smt2.stdout,,,732,66,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Operators_Operators.M_System.Int32_System.Int32_System.Boolean_System.Object.array_notnull.smt2.stdout,unsat,,147,69,4825,2677
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AdditiveMethods_OwnedResults.Mz.smt2.stdout,unsat,,213,69,18684,7848
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/FormulaTerm_plus-noinfer_2.smt2.stdout,unsat,,11,235,33,12
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/StrictReadOnly_C1..ctor.smt2.stdout,,,340,67,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Strings_test3.MyStrings.StringCoolness1.smt2.stdout,,,832,82,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ValidAndPrevalid_PartOfLine..ctor.smt2.stdout,,,358,68,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AssignToNonInvariantField_AnotherClient.P_Good.smt2.stdout,,,4427,72,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/WhereMotivation_Types.MLoop1-modifiesOnLoop_1.smt2.stdout,,,839,71,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AssignToNonInvariantField_AnotherClient.P_AlsoGood.smt2.stdout,,,3873,74,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Call_Call..ctor.smt2.stdout,,,214,73,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/WC-EI0_RTE.ExecuteInstruction-vc_nested.smt2.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ForLoop0_ForLoop0.AForLoop_System.Int32-infer_i.smt2.stdout,unsat,,83,68,189,255
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/DynamicTypes_Sub1..ctor.smt2.stdout,,,302,71,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Ensures_Q-noinfer.smt2.stdout,unsat,,13,68,46,48
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/LocalExpose_U..cctor.smt2.stdout,unsat,,49,69,58,73
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ModifiesClauses_C..ctor.smt2.stdout,,,413,67,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/WhileTrueLoop_Test..ctor.smt2.stdout,,,166,68,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/LocalExpose_U..ctor.smt2.stdout,,,556,82,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AddMethod_Bag.Main.smt2.stdout,unsat,,35,204,52,53
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Factory_C.Create.smt2.stdout,,,234,71,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Pack_Bad2.Cell..ctor_System.Int32.smt2.stdout,,,662,4628,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/FieldUpdateLoop_Test.Method.smt2.stdout,unsat,,194,69,9477,5218
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/WhereMotivation_Types..ctor-modifiesOnLoop_1.smt2.stdout,,,259,78,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Quantifiers_V0-noinfer.smt2.stdout,unsat,,12,65,33,14
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/SimpleAssignments0_SimpleAssignments0.M_System.Int32-infer_i.smt2.stdout,unsat,,80,67,290,308
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Bag2_Bag..cctor.smt2.stdout,unsat,,32,66,52,53
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Strengthen_MainClass.BoogieTest0_U_notnull.smt2.stdout,unsat,,102,68,869,724
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AssignToNonInvariantField_AnotherClient.UpdateTheRep_Good.smt2.stdout,,,3854,73,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/VisibilityBasedInvariants_Thing.Q.smt2.stdout,,,2201,69,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AddMethod_Bag..cctor.smt2.stdout,unsat,,35,71,53,53
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/StructTests_St.R-level_2.smt2.stdout,unsat,,31,65,65,74
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/SimpleWhile5_SimpleWhile5.Positive_System.Int32_System.Int32_System.Int32-infer_i.smt2.stdout,unsat,,107,67,1280,1130
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ExposeVersion_QClient..ctor-level_2.smt2.stdout,,,2390,67,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/LocalExpose_D..ctor.smt2.stdout,,,967,70,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Quantifiers_V1-noinfer.smt2.stdout,unsat,,13,72,34,19
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Array2_test3.MyClass2.M0_System.Int32.array_notnull.smt2.stdout,unsat,,66,68,227,197
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/List_Node..ctor.smt2.stdout,,,420,81,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Alloc_T.OtherTypes_ArrayOfStructs_Stru.array_notnull_System.Int32.smt2.stdout,,,282,79,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ValidAndPrevalid_Interval..cctor.smt2.stdout,unsat,,39,89,53,60
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/PureAxioms_B..ctor-level_2.smt2.stdout,,,861,72,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/QuantifierVisibilityInvariant_B.SpecSharp.CheckInvariant_System.Boolean.smt2.stdout,,,235,71,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/StructTests_St..ctor_System.Boolean-level_2.smt2.stdout,unsat,,74,71,105,171
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AssignToNonInvariantField_T.Mb.smt2.stdout,unsat,,434,79,14276,13054
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Pack_Good2.Cell..ctor_System.Int32.smt2.stdout,,,415,72,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Immutable_test3.C.SpecSharp.CheckInvariant_System.Boolean.smt2.stdout,unsat,,171,69,1546,1025
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/PureAxioms_A.SumXYAxiomFromPost-level_2.smt2.stdout,unsat,,102,69,1411,918
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AdvancedTypes_Q..ctor-orderStrength_1.smt2.stdout,,,456,65,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AdvancedTypes_AnotherSubClass..ctor-orderStrength_1.smt2.stdout,,,434,67,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/loopinv0_Node..ctor-infer_eh.smt2.stdout,,,299,64,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Ensures_P-noinfer.smt2.stdout,unsat,,12,70,34,29
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/PeerModifiesClauses_Homeboy.T-level_2.smt2.stdout,,,1844,78,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/PeerConsistentLoop_Coll.P.smt2.stdout,unsat,,34,79,61,72
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/ModifiesClauses_ModifiesClauses.Test3_D_notnull.smt2.stdout,,,593,67,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/AssumeEnsures_BarGood-noinfer.smt2.stdout,unsat,,11,70,22,8
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Factory_Test..ctor.smt2.stdout,,,219,70,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Change769_Test4..ctor.smt2.stdout,,,324,70,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Delegate_Delegate.CheckTypes_MyDelegate.smt2.stdout,,,251,68,,
/home/user/artifact/output/all/cvc5+leansmt+compiler/SMT-LIB/non-incremental/UFLIA/boogie/Bad_Cell..ctor.smt2.stdout,,,240,67,,
