benchmark,result,holes,solve,load,reconstruct,kernel
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_076.smt2.stdout,,1,91,66,146,8385
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_159.smt2.stdout,,1,103,69,166,8877
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_257.smt2.stdout,,,,,,
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_266.smt2.stdout,,1,113,64,189,8149
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_181.smt2.stdout,,1,107,68,168,8729
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_168.smt2.stdout,,1,106,68,182,8200
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_047.smt2.stdout,unsat,1,191,67,982,32657
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_123.smt2.stdout,unsat,1,103,69,177,11595
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_204.smt2.stdout,,1,107,72,180,8825
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_087.smt2.stdout,,1,115,70,197,9046
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_025.smt2.stdout,,1,102,327,170,8623
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_141.smt2.stdout,,1,103,217,177,8668
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_170.smt2.stdout,,1,101,67,163,8776
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_014.smt2.stdout,,1,98,80,156,8370
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_297.smt2.stdout,,1,92,73,156,8368
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_235.smt2.stdout,,1,108,69,188,9366
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_199.smt2.stdout,,1,91,69,143,8206
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_018.smt2.stdout,,1,110,63,203,9150
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_053.smt2.stdout,,1,107,68,182,8598
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_137.smt2.stdout,unsat,1,94,68,147,10588
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_272.smt2.stdout,,1,106,76,174,9117
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_239.smt2.stdout,,1,105,65,175,9085
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_195.smt2.stdout,,1,102,68,167,8727
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_208.smt2.stdout,unsat,1,95,70,145,10800
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_243.smt2.stdout,,1,92,69,154,8792
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_106.smt2.stdout,,1,97,71,154,8504
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_062.smt2.stdout,,1,106,70,184,9274
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_029.smt2.stdout,,1,102,72,165,8471
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_221.smt2.stdout,,1,104,65,170,8172
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_164.smt2.stdout,,1,104,70,169,8561
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_283.smt2.stdout,,1,92,79,148,8434
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_031.smt2.stdout,,1,105,75,185,9274
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_155.smt2.stdout,,1,93,65,150,8068
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_210.smt2.stdout,unsat,1,197,72,1999,38273
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_093.smt2.stdout,,1,96,72,145,7910
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_247.smt2.stdout,,1,95,68,152,8415
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_149.smt2.stdout,,1,102,68,172,8977
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_102.smt2.stdout,,1,109,71,183,8961
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_066.smt2.stdout,,1,98,71,161,7936
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_057.smt2.stdout,,1,110,68,194,9098
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_133.smt2.stdout,unsat,1,90,67,133,10996
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_178.smt2.stdout,unsat,1,179,70,1013,31208
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_191.smt2.stdout,,1,108,65,176,8849
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_276.smt2.stdout,,1,122,69,198,9081
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_035.smt2.stdout,unsat,1,105,68,168,11804
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_151.smt2.stdout,,1,90,70,142,8096
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_097.smt2.stdout,,1,97,70,165,8449
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_214.smt2.stdout,,1,100,66,170,8557
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_189.smt2.stdout,,1,102,73,168,8997
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_225.smt2.stdout,,1,95,70,143,8370
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_287.smt2.stdout,,1,101,77,166,8919
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_160.smt2.stdout,,,179,71,,
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/2010-Monniaux-QE/mjollnir4/formula_004.smt2.stdout,,1,104,83,178,8650
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node404749.smt2.stdout,unsat,,12,66,10,129
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node733141.smt2.stdout,unsat,,12,68,107,149
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node404096.smt2.stdout,unsat,,13,71,17,218
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node462796.smt2.stdout,unsat,,11,69,10,143
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node398905.smt2.stdout,unsat,,12,68,11,144
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node396892.smt2.stdout,unsat,,12,70,12,160
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node679744.smt2.stdout,unsat,,12,70,12,149
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node463847.smt2.stdout,unsat,,13,72,16,223
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node44607.smt2.stdout,unsat,1,14,73,16,224
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node18157.smt2.stdout,unsat,1,14,68,21,148
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node31000.smt2.stdout,unsat,1,13,64,27,193
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node13885.smt2.stdout,unsat,1,12,69,9,147
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node21140.smt2.stdout,unsat,1,13,69,44,238
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node93665.smt2.stdout,unsat,,13,65,18,228
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node683187.smt2.stdout,unsat,,11,65,11,138
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node54186.smt2.stdout,unsat,,12,70,16,201
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node31031.smt2.stdout,unsat,1,12,67,10,177
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node13023.smt2.stdout,unsat,1,14,77,16,213
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node427939.smt2.stdout,unsat,,13,73,11,128
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node30103.smt2.stdout,unsat,1,15,332,45,234
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node419390.smt2.stdout,unsat,,12,68,14,146
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node25118.smt2.stdout,unsat,,11,68,10,120
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node412027.smt2.stdout,unsat,,12,68,12,128
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node81770.smt2.stdout,unsat,1,13,68,16,228
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node22289.smt2.stdout,unsat,,10,68,9,159
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node29292.smt2.stdout,unsat,1,14,77,30,194
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node30870.smt2.stdout,unsat,1,13,67,28,202
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node43527.smt2.stdout,unsat,1,14,67,17,239
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node30895.smt2.stdout,unsat,,11,71,9,181
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node58499.smt2.stdout,unsat,,13,71,17,232
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node43741.smt2.stdout,unsat,1,15,69,16,224
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node2545.smt2.stdout,unsat,1,14,70,15,213
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node412241.smt2.stdout,unsat,,11,69,11,129
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node464836.smt2.stdout,unsat,,13,80,17,221
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node13855.smt2.stdout,unsat,1,15,73,29,169
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node81001.smt2.stdout,unsat,1,14,68,16,238
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node24598.smt2.stdout,unsat,1,15,67,29,211
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node94741.smt2.stdout,unsat,,13,79,15,198
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node431299.smt2.stdout,unsat,,11,70,10,131
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node403143.smt2.stdout,unsat,,12,68,12,146
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node44393.smt2.stdout,unsat,1,15,82,16,210
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node453789.smt2.stdout,unsat,,11,69,11,130
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node409496.smt2.stdout,unsat,1,15,70,16,216
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node22259.smt2.stdout,unsat,1,12,78,10,196
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node47263.smt2.stdout,unsat,,12,71,13,143
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node29317.smt2.stdout,unsat,,12,73,9,186
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node11938.smt2.stdout,unsat,1,14,73,16,231
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node679178.smt2.stdout,unsat,,13,65,16,228
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node30158.smt2.stdout,unsat,,10,69,9,156
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node22267.smt2.stdout,unsat,,12,66,10,120
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node404555.smt2.stdout,unsat,,12,67,10,119
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node28794.smt2.stdout,unsat,1,14,69,22,196
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node24628.smt2.stdout,unsat,,11,69,9,173
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node63249.smt2.stdout,unsat,,12,65,11,133
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node98400.smt2.stdout,unsat,,14,72,17,227
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node25618.smt2.stdout,unsat,1,13,72,22,170
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node23061.smt2.stdout,unsat,1,12,70,9,177
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node6512.smt2.stdout,unsat,,12,70,11,150
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node25994.smt2.stdout,unsat,,11,66,10,131
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node94532.smt2.stdout,unsat,,13,70,16,221
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node10186.smt2.stdout,unsat,,11,70,9,132
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node22930.smt2.stdout,unsat,,11,67,11,134
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node13854.smt2.stdout,unsat,1,14,240,22,159
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node431090.smt2.stdout,unsat,,12,68,11,135
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node27654.smt2.stdout,unsat,1,14,69,29,195
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node19176.smt2.stdout,unsat,1,14,66,29,171
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node12555.smt2.stdout,unsat,1,13,72,27,168
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node684031.smt2.stdout,unsat,,12,65,11,155
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node85544.smt2.stdout,unsat,,12,70,10,136
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node16086.smt2.stdout,unsat,1,11,66,9,157
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node396678.smt2.stdout,unsat,,11,70,11,152
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node681947.smt2.stdout,unsat,,13,68,16,228
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node98609.smt2.stdout,unsat,,13,67,15,224
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node70925.smt2.stdout,unsat,,13,67,16,210
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node23091.smt2.stdout,unsat,,11,69,9,169
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node406896.smt2.stdout,unsat,,12,78,16,210
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node450481.smt2.stdout,unsat,1,15,66,16,222
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node58285.smt2.stdout,unsat,,12,234,17,220
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node451347.smt2.stdout,unsat,1,14,84,16,217
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node59054.smt2.stdout,unsat,,13,70,16,227
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node19206.smt2.stdout,unsat,,11,67,9,172
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node25619.smt2.stdout,unsat,1,14,66,28,178
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node453137.smt2.stdout,unsat,,12,81,11,133
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node27679.smt2.stdout,unsat,,11,71,10,193
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node454003.smt2.stdout,unsat,,11,72,11,141
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node84760.smt2.stdout,unsat,,12,79,11,135
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node62694.smt2.stdout,unsat,,13,72,11,145
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node432116.smt2.stdout,unsat,,12,78,11,134
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node11756.smt2.stdout,unsat,1,14,67,51,209
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node70716.smt2.stdout,unsat,,13,71,18,237
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node31001.smt2.stdout,unsat,1,17,75,46,249
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node27709.smt2.stdout,unsat,1,12,78,9,185
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node21141.smt2.stdout,unsat,1,14,69,29,182
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node7174.smt2.stdout,unsat,1,15,70,32,148
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node10156.smt2.stdout,unsat,1,14,70,22,162
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node679020.smt2.stdout,unsat,,12,67,11,133
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node62480.smt2.stdout,unsat,,12,71,10,132
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node12581.smt2.stdout,unsat,,11,65,9,131
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node16357.smt2.stdout,unsat,,11,69,11,141
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node30133.smt2.stdout,unsat,1,12,67,9,195
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node30869.smt2.stdout,unsat,1,15,67,56,340
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node85758.smt2.stdout,unsat,,12,69,11,142
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node30102.smt2.stdout,unsat,1,12,64,27,198
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node464056.smt2.stdout,unsat,,12,71,16,215
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node31056.smt2.stdout,unsat,,10,64,8,144
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node461247.smt2.stdout,unsat,,12,68,16,214
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node428602.smt2.stdout,unsat,,12,66,11,134
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/intersection-example-simple.proof-node679466.smt2.stdout,unsat,1,15,71,17,236
/home/user/artifact/output/all/cvc5+leansmt-compiler/SMT-LIB/non-incremental/LRA/keymaera/water_tank-node16056.smt2.stdout,unsat,1,14,66,22,158
